[ 2012-03-23T08:29:33+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:13:53+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --END-- [ RunTime:0.003751s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.002319s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002466s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000871s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000974s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.005290s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE 28  [ RunTime:0.004964s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.001467s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.001591s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.026909s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027025s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000766s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000675s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000460s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000721s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002863s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.003761s ]
[ 2012-03-23T23:13:54+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.003880s ]
[ 2012-03-23T23:15:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:15:22+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.002090s ]
[ 2012-03-23T23:15:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002237s ]
[ 2012-03-23T23:15:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:15:22+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001669s ]
[ 2012-03-23T23:15:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001830s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.002138s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002283s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001506s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001605s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004583s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '28' )  [ RunTime:0.004430s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.002265s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.002360s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.031396s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031500s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.001393s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.001472s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001272s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.001905s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006312s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004502s ]
[ 2012-03-23T23:17:48+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004607s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001254s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001390s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000938s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001038s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.005288s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '28' )  [ RunTime:0.006527s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.000745s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.000834s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.028486s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028590s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000668s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000660s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000470s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000727s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002767s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.003830s ]
[ 2012-03-23T23:17:50+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.003951s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Run CheckRoute Behavior [ RunTime:0.001367s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --END-- [ RunTime:0.001509s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000865s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000960s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004304s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | SQL: SELECT * FROM `bookclass`  [ RunTime:0.005094s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Run LocationTemplate Behavior [ RunTime:0.001548s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --END-- [ RunTime:0.001642s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Run ParseTemplate Behavior [ RunTime:0.026972s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027077s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Run ContentReplace Behavior [ RunTime:0.000766s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Run TokenBuild Behavior [ RunTime:0.000828s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000492s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowRuntime Behavior [ RunTime:0.000735s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003072s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowPageTrace Behavior [ RunTime:0.003509s ]
[ 2012-03-23T23:17:52+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --END-- [ RunTime:0.003644s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/logout | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/logout | INFO: Run CheckRoute Behavior [ RunTime:0.001344s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/logout | INFO: Tag[ route_check ] --END-- [ RunTime:0.001488s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/logout | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/logout | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000892s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/logout | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000993s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Run CheckRoute Behavior [ RunTime:0.001273s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001413s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000849s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000950s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Run LocationTemplate Behavior [ RunTime:0.002210s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.002311s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Run ParseTemplate Behavior [ RunTime:0.030177s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030286s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Run ContentReplace Behavior [ RunTime:0.000692s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Run TokenBuild Behavior [ RunTime:0.000861s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000518s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000737s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003061s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.003563s ]
[ 2012-03-23T23:17:54+08:00 ] /www/read/Author/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.003670s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/Author/check | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:17:59+08:00 ] /www/read/Author/check | INFO: Run CheckRoute Behavior [ RunTime:0.001264s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/Author/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.001402s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/Author/check | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:17:59+08:00 ] /www/read/Author/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000903s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/Author/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001006s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/Author/check | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.004570s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/Author/check | SQL: SELECT `id` FROM `user` WHERE ( `userName` = 'author' ) AND ( `userPass` = 'author' ) AND ( `state` = 1 ) AND ( `userType` = 1 ) LIMIT 1   [ RunTime:0.004089s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Run CheckRoute Behavior [ RunTime:0.001277s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ route_check ] --END-- [ RunTime:0.001413s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000844s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000938s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Run LocationTemplate Behavior [ RunTime:0.001472s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ view_template ] --END-- [ RunTime:0.001578s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Run ParseTemplate Behavior [ RunTime:0.024874s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --END-- [ RunTime:0.024981s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Run ContentReplace Behavior [ RunTime:0.000710s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Run TokenBuild Behavior [ RunTime:0.000676s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000465s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Run ShowRuntime Behavior [ RunTime:0.000723s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002813s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Run ShowPageTrace Behavior [ RunTime:0.003310s ]
[ 2012-03-23T23:17:59+08:00 ] /www/read/author | INFO: Tag[ view_end ] --END-- [ RunTime:0.003404s ]
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001262s ]
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001400s ]
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000851s ]
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000947s ]
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004638s ]
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.004298s ]
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.000820s ]
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.000909s ]
[ 2012-03-23T23:18:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:18:01+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.026547s ]
[ 2012-03-23T23:18:01+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026652s ]
[ 2012-03-23T23:18:01+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:18:01+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000706s ]
[ 2012-03-23T23:18:01+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000671s ]
[ 2012-03-23T23:18:01+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000447s ]
[ 2012-03-23T23:18:01+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000724s ]
[ 2012-03-23T23:18:01+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002787s ]
[ 2012-03-23T23:18:01+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:18:01+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.003772s ]
[ 2012-03-23T23:18:01+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.003876s ]
[ 2012-03-23T23:20:54+08:00 ] /www/read/Author/add_Content | ERR: (ThinkException) 无法加载模块AddContent
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | ERR: (ThinkException) 模板不存在[E:/php/htdocs/www/read/Tpl/Author/AddContent/index.html]
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.001945s ]
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.002085s ]
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001517s ]
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001615s ]
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004526s ]
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `bookclass`  [ RunTime:0.003587s ]
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  args ThinkException.class.php 第 80 行.
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | NOTIC: [2] implode() [<a href='function.implode'>function.implode</a>]: Invalid arguments passed ThinkException.class.php 第 80 行.
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:51+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | ERR: (ThinkException) 模板不存在[E:/php/htdocs/www/read/Tpl/Author/AddContent/index.html]
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.001248s ]
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.001387s ]
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000845s ]
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000945s ]
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004657s ]
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `bookclass`  [ RunTime:0.003649s ]
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-23T23:21:52+08:00 ] /www/read/Author/add_Content | NOTIC: [8] Undefined index:  args ThinkException.class.php 第 80 行.
