[ 2012-03-30T13:27:14+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | SQL: SELECT * FROM `books`  [ RunTime:0.001051s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.003304s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.000995s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001502s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001597s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.016278s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.016382s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.000689s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.000683s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000480s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000759s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002859s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000791s ]
[ 2012-03-30T22:20:50+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000873s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Run CheckRoute Behavior [ RunTime:0.001387s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002568s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000937s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001052s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.003034s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | SQL: INSERT INTO `booklib` (`userId`,`bookId`) VALUES ('3','38') [ RunTime:0.001204s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Run LocationTemplate Behavior [ RunTime:0.001343s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001437s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Run ParseTemplate Behavior [ RunTime:0.038507s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.038611s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Run ContentReplace Behavior [ RunTime:0.000637s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Run TokenBuild Behavior [ RunTime:0.000668s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000489s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Run ShowRuntime Behavior [ RunTime:0.000748s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002799s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000774s ]
[ 2012-03-30T22:20:52+08:00 ] /www/read/index/add/bookId/38 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000855s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001306s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001519s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003202s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | SQL: SELECT * FROM `books`  [ RunTime:0.001022s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.003238s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.001051s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000787s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000880s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.016624s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.016734s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.000724s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.000700s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000473s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000753s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002901s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000788s ]
[ 2012-03-30T22:20:53+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000871s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.002157s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.002298s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000852s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000946s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.003075s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.000696s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003192s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.001039s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.000728s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.000815s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Run ParseTemplate Behavior [ RunTime:0.022502s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --END-- [ RunTime:0.022580s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Run ContentReplace Behavior [ RunTime:0.000670s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Run TokenBuild Behavior [ RunTime:0.000654s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000458s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Run ShowRuntime Behavior [ RunTime:0.000734s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002753s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Run ShowPageTrace Behavior [ RunTime:0.000815s ]
[ 2012-03-30T22:20:55+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --END-- [ RunTime:0.000901s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.001870s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.002009s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001453s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001550s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.003058s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.001246s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003081s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.001011s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.002122s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.002216s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Run ParseTemplate Behavior [ RunTime:0.026858s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026936s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Run ContentReplace Behavior [ RunTime:0.001339s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Run TokenBuild Behavior [ RunTime:0.001346s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001141s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Run ShowRuntime Behavior [ RunTime:0.001420s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005504s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Run ShowPageTrace Behavior [ RunTime:0.001449s ]
[ 2012-03-30T22:22:33+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --END-- [ RunTime:0.001533s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.001733s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.001925s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001178s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001306s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.003297s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.001004s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.002988s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.000968s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.000737s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.000823s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Run ParseTemplate Behavior [ RunTime:0.023248s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023326s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Run ContentReplace Behavior [ RunTime:0.001704s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Run TokenBuild Behavior [ RunTime:0.000753s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000477s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Run ShowRuntime Behavior [ RunTime:0.000739s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003931s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Run ShowPageTrace Behavior [ RunTime:0.000782s ]
[ 2012-03-30T22:22:56+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --END-- [ RunTime:0.000864s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.001325s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.001466s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000843s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000938s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.007275s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.000959s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003016s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.001047s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.000724s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.000810s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 48 行.
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run ParseTemplate Behavior [ RunTime:0.021942s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --END-- [ RunTime:0.022018s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run ContentReplace Behavior [ RunTime:0.000663s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run TokenBuild Behavior [ RunTime:0.000761s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000483s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run ShowRuntime Behavior [ RunTime:0.000746s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002905s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run ShowPageTrace Behavior [ RunTime:0.000808s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --END-- [ RunTime:0.000891s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.003173s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.003509s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002112s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002336s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.004074s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.001691s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.005394s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.001585s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.000998s ]
[ 2012-03-30T22:22:57+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.001117s ]
